id,title,content,pub_date,source_url,category
5cda7cfd59980f0c9c7128e22d48982e,"Iraqi, Kurdish forces in standoff, weeks after Kurdish vote for independence","Iraqi army and Kurdish troops are in a standoff in Kirkuk, a city located in the Kurdistan region, which voted for independence from Iraq last month. Kirkuk holds 10 percent of Iraq’s oil reserves. Washington Post reporter Loveday Morris, who is covering the standoff, joins Hari Sreenivasan via Skype from Baghdad.",2017-10-15 20:33:23,http://www.pbs.org/newshour/bb/iraqi-kurdish-forces-standoff-weeks-kurdish-vote-independence/,Others
505a7d651fc3fdcb6033281db64b5ec2,South Sudan civil war causes Africa’s worst refugee crisis,"South Sudan’s four-year civil war has left half of the nation’s population, 6 million people, in need of humanitarian aid and caused one of the world’s worst refugee crises. With support from the U.S. Holocaust Memorial Museum’s Center for the Prevention of Genocide, NewsHour Weekend Special Correspondent Simona Foltyn and journalist Jason Patinkin traveled to Uganda to meet people desperate for asylum.",2017-10-15 19:26:17,http://www.pbs.org/newshour/bb/south-sudan-civil-war-causes-africas-worst-refugee-crisis/,Positive/Uplifting
80c979f077274d0c6ec470059c2fc9b7,Hundreds dead after massive truck bomb strikes Mogadishu,At least 231 people were killed and hundreds more wounded after a massive truck bomb on Saturday struck Somalia's capital city of Mogadishu.,2017-10-15 16:27:49,http://www.pbs.org/newshour/rundown/hundreds-dead-massive-truck-bomb-strikes-mogadishu/,Others
ae447809cada26e0b293141ebee64def,Column: Why reporting from South Sudan is so difficult — and critically needed,"The war has had a devastating impact on South Sudanese communities, but much of it has remained out of the limelight of international media.",2017-10-15 14:27:40,http://www.pbs.org/newshour/updates/reporters-notebook-reporting-south-sudan-difficult-critically-needed/,Others
922cd632e752223281b88eef906823d7,Kashmir and Haryana prove India exit polls wrong,India's ruling BJP appears on course to hold Haryana state but is heading for defeat in Kashmir.,2024-10-08 12:15:30,https://www.bbc.com/news/articles/cx2y4ew10wxo,Others
9f7e1f4d83e4d74c96036c3543011788,Indian financial aid opens 'new chapter' with Maldives,The deal comes as the Maldives president visits Delhi after relations nosedived in recent months.,2024-10-07 12:24:15,https://www.bbc.com/news/articles/cly4eq78k5qo,Others
1ede7758c3907c8efc83aee0b798915e,Why are there so many dropped catches at T20 World Cup?,BBC Sport looks at the significant number of dropped catches at the Women's T20 World Cup so far and the possible explanations.,2024-10-06 20:01:57,https://www.bbc.com/sport/cricket/articles/cg78yd0p088o,Others
8e8a1448898c9a1ba1ca1eb6b938050b,Climbers rescued after three days in the Himalayas,"A British climber who went missing in the Himalayas has spoken of her relief after surviving for two days in ""brutal"" conditions that put her life in danger.",2024-10-06 16:14:26,https://www.bbc.com/news/articles/c93y147z4pdo,Others
f34dd4a6faaf1cb8fd9ba45c52000e5b,Maldives president visits India amid trouble in tourist paradise,President Muizzu is visiting India at a time when his country is staring at an economic crisis.,2024-10-06 00:10:51,https://www.bbc.com/news/articles/ce8vz8j60kno,Natural Disasters
83f802b3edf307b608f9e419486ea31d,The Polish artist who painted Hindu gods in Indian palaces,Stefan Norblin painted beautiful murals in the art deco style for Indian maharajas in the 1940s.,2024-10-04 23:21:43,https://www.bbc.com/news/articles/c8xe17pegrno,Others
a6dd1f7e452d58e9eeb3457c03136b53,India government says criminalising marital rape 'excessively harsh',The government has opposed petitions in the country's top court that seek criminalisation of marital rape.,2024-10-04 06:32:38,https://www.bbc.com/news/articles/c80r38yeempo,Others
e91fa87982d5a23358364c2d173c4ee7,India's foreign minister to visit Pakistan for the first time since 2015,India's foreign minister S Jaishankar will be attending a regional meeting in Pakistan this month.,2024-10-04 12:41:38,https://www.bbc.com/news/articles/c0lw9pdw400o,Others
6928f31e6a02716262ba86bc231ed7c5,How India became a Test cricket powerhouse,"More than 90 years after its first Test match, India boasts more victories in the format than losses.",2024-10-03 21:27:11,https://www.bbc.com/news/articles/cz6w0lygq22o,Others
be123f34b9ec7c4bcfc624ec43588a32,India's iconic tramcars set to ride into Kolkata sunset,Kolkata's iconic trams are in danger of being shut down entirely. But activists are fighting back.,2024-10-01 23:30:25,https://www.bbc.com/news/articles/ckgn4mzn224o,Riot
360444538aff1273a2da40e8ed3d679c,"My mission is to take Tamil music global, says Sid Sriram","The Indian-born, American-raised artist is going to perform his biggest solo UK show.",2024-10-06 00:25:44,https://www.bbc.com/news/articles/cvgwwqpdj74o,Others
2358c40494984cea7c6917b43261cdce,India's top court saves a poor student's college dream,Atul Kumar missed the deadline to pay his college fee by a few seconds - then a court stepped in to help him.,2024-10-03 09:24:47,https://www.bbc.com/news/articles/cx25nq12n10o,Others
6b911b012db8c7fc9a930c5195173307,The 'mastermind' behind India's biggest jailbreak,"Nearly 20 years ago, 389 men escaped from an Indian jail, led by a man believed to have planned the breakout.",2024-10-01 01:48:53,https://www.bbc.com/news/articles/c1dd9rj3vmyo,Others
ed5361d7dd4e048ab26509f1e9ea10e7,The world’s diamond polishing capital feels Ukraine war impact,Wars and recession in key Western markets have left India's diamond industry workers distraught and jobless.,2024-09-30 01:04:21,https://www.bbc.com/news/articles/c1e866ypp1zo,Others
1815c84d5cebaa467956d1bcef0b797b,"Sold out in minutes, resold for millions: Coldplay tickets spark outrage in India","Coldplay's concerts in Mumbai sold out in minutes and now resellers are charging up to $10,000 for a ticket.",2024-09-29 01:24:50,https://www.bbc.com/news/articles/c99v12e3yj4o,Others
e362ff6abcf6413617cb477ecae1ff4f,A famed holy sweet in an unsavoury row in India,The famous Tirupati temple laddus are prized by devotees who consider them god’s blessing.,2024-09-26 21:41:55,https://www.bbc.com/news/articles/cglkenxgd5xo,Others
7241bbf1535bd5eb557037389730846d,Your essential guide to the ICC Women's T20 World Cup,The Women's T20 World Cup in the United Arab Emirates starts on 3 October - here's everything you need to know about the ninth edition.,2024-10-01 07:59:27,https://www.bbc.com/sport/cricket/articles/c99vp4yyyyxo,Others
abc828180968d4cf2613a4de62f569c8,The Kashmiri politician whose return from jail ruffled feathers,A court has allowed jailed lawmaker Engineer Rashid to return to Kashmir to campaign in regional polls.,2024-09-26 01:00:04,https://www.bbc.com/news/articles/cgj4l01q9jgo,Protest
b1a8a55436c2f63c1cc9f966da61b59f,Death of Indian employee sparks debate on 'toxic work culture',"Anna Perayil's parents allege she died four months after starting a job because of ""overwhelming work stress"".",2024-09-24 21:39:31,https://www.bbc.com/news/articles/c0kjgp4jr5yo,Others
cd7bae39dc302df44aee9ed1046e3d4c,Tigers and crocs make mangrove preservation tough work,To help preserve mangrove forests researchers have to take on demanding field work.,2024-09-23 23:09:02,https://www.bbc.com/news/articles/crrldyvqe4xo,Others
0d1f841dfdc29ea360396a904845d30e,How Punjabi megastar Diljit Dosanjh is inspiring the next gen,The biggest Punjabi singer in the world brings his Dil-Luminati tour to the UK.,2024-09-21 23:51:46,https://www.bbc.com/news/articles/cwy9gln6lz6o,Others
e1b3b1b9e8d8fbfa0a9f06dd8e717502,Hema committee report: Why are India's biggest film stars silent?,"The stars’ silence on a report exposing poor working conditions and sexual harassment in Kerala’s film industry is deafening, say critics.",2024-09-19 21:39:03,https://www.bbc.com/news/articles/cn9dgjd8rewo,Others
c067b2c6a8a8d50caf16aefd082aaac6,"Volunteers dying as Russia’s war dead tops 70,000",The governments of India and Nepal have called on Moscow to stop sending their citizens to Ukraine and repatriate the bodies of the dead.,2024-09-19 23:12:45,https://www.bbc.com/news/articles/cjr3255gpjgo,Others
4b81f6f4079659e6aadd2b71327785df,Why hundreds of Samsung workers are protesting in India,About 1500 workers in Tamil Nadu state have been striking work for the past 11 days.,2024-09-19 13:51:52,https://www.bbc.com/news/articles/c7488w85n00o,Others
19e399c4fa9be865a0027e8bf1381fcb,'Please save me': The Indians duped into fighting for Russia,Dozens of Indian men have been discharged from the Russian army and are making their way home.,2024-09-18 08:11:06,https://www.bbc.com/news/articles/cly6ve2x72xo,Others
f9ba7b86138f49a3f65338614656b7c2,"After a decade, Kashmir votes in historic elections",This is the first assembly election since PM Modi's government revoked Kashmir's special status in 2019.,2024-09-16 08:31:13,https://www.bbc.com/news/articles/cpw84kv9q8yo,Others
2ac2a33692682fb36ce11e813d1d16db,The German woman who helped build an Indian university,Gerda Philipsborn left her home in Germany to help her three Indian friends set up Jamia Millia Islamia.,2024-09-16 21:41:27,https://www.bbc.com/news/articles/cn020ywgx2yo,Others
d5e364871454cbab5d18a21b7b367448,Bangladesh leader’s ‘megaphone diplomacy’ irks India,Ties between India and Bangladesh remain frosty more than a month after Sheikh Hasina was ousted from power.,2024-09-12 21:41:41,https://www.bbc.com/news/articles/cz6xqyzzdxgo,Others
ec85133f316ae9b3b5186aadc0435776,Bitcoin creator Satoshi Nakamoto unmasked: Will HBO reveal who really made the cryptocurrency?,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/6a363a034e712602ee791f42e5a75cbb.jpg"" /><p>HBO’s (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/WBD"" rel=""noopener noreferrer"" target=""_blank"">WBD</a>) latest documentary, “<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.hbo.com/movies/money-electric-the-bitcoin-mystery"" rel=""noopener noreferrer"" target=""_blank"">Money Electric: The Bitcoin Mystery</a>,” premiering Tuesday, <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/hbo-documentary-bitcoin-creator-satoshi-nakamoto-1851666819?_gl=1*k9nmcw*_ga*MTU2MDE5NDI5OS4xNzI3NzIxMzUz*_ga_V4QNJTT5L0*MTcyODM5NzM1NC4zMi4xLjE3MjgzOTczODEuMzMuMC4w"" rel=""noopener noreferrer"" target=""_blank"">promises to delve into one of the greatest enigmas of the digital age: the identity of Bitcoin’s elusive creator</a>, believed to be among the richest and most enigmatic individuals on the planet.<br /></p><p><a href=""https://qz.com/bitcoin-creator-satoshi-nakamoto-hbo-documentary-1851667608"">Read more...</a></p>",2024-10-08 14:25:35,https://qz.com/bitcoin-creator-satoshi-nakamoto-hbo-documentary-1851667608,Others
f8931b5c0cdc9efb307463a00fd425e4,Even a grocery store is offering free streaming perks now,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/fba2ae1b42a767e45897a9872cd060ca.jpg"" /><p>Kroger (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/KR"" rel=""noopener noreferrer"" target=""_blank"">KR</a>), the nation’s largest grocer, is now helping cover some of its customers’ streaming subscriptions.<br /></p><p><a href=""https://qz.com/kroger-disney-plus-membership-streaming-1851667620"">Read more...</a></p>",2024-10-08 14:12:00,https://qz.com/kroger-disney-plus-membership-streaming-1851667620,Others
c1ab4b3688fc91eb9d431e66c7024150,10 cities where low mortgage rates have homeowners locked in 'golden handcuffs',"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/a7da16e68789dadee277991c3c0f5d7d.jpg"" /><p>Despite signs that the <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/housing-market-mortgage-rates-lock-in-effect-listings-1851632607?rev=1724771767980"" rel=""noopener noreferrer"" target=""_blank"">“lock-in” effect is beginning to fade</a>, many homeowners that snagged rock-bottom mortgage rates during the pandemic are still waiting on rates to fall again before making a move.<br /></p><p><a href=""https://qz.com/homeowners-mortgage-rates-golden-handcuffs-lock-in-1851667517"">Read more...</a></p>",2024-10-08 14:00:00,https://qz.com/homeowners-mortgage-rates-golden-handcuffs-lock-in-1851667517,Others
a20374973eb485a6c874193a81f3182e,"Biden White House has ‘very low’ trust in Netanyahu regime, urges transparency: report","President Biden&apos;s White House is growing increasingly distrustful of Israeli Prime Minister Benjamin Netanyahu&apos;s regime, according to a Tuesday report.",2024-10-08 10:40:12,https://www.foxnews.com/politics/biden-white-house-warns-very-low-trust-netanyahu-regime-demands-transparency-report,Others
637a5b2d8fc2f642f48ee29042fd71ef,Wisconsin Senate race shifts to 'toss up' by handicapper as Tammy Baldwin fights for re-election,"The Senate race in Wisconsin is being shifted to a &quot;Toss Up,&quot; signifying Democrats losing ground in the crucial state.",2024-10-08 10:01:29,https://www.foxnews.com/politics/wisconsin-senate-race-shifts-toss-up-handicapper-tammy-baldwin-fights-re-election,Others
6417a243ff32f98609a05182b4b755c8,'No guns for illegal aliens' bill rolled out by House GOP lawmaker,A new House GOP bill would ban the sale of firearms to people in the U.S. illegally even if they have a government ID.,2024-10-08 10:00:50,https://www.foxnews.com/politics/no-guns-illegal-aliens-bill-rolled-out-house-gop-lawmaker,Others
6514903d99e1c16422588d0f0a0e13b7,India's oldest trams may soon be brought to a halt,Authorities in the eastern city of Kolkata announced plans to discontinue its iconic trams first set up in 1873.,2024-10-01 12:27:53,https://www.bbc.com/news/articles/cr54qr64n1qo,Others
7c09b2f143225f0468ced19452044cb9,Kolkata night protest: 'Today I witnessed history',A young woman was among thousands who took part in a march in India's West Bengal. This is what she saw.,2024-08-15 10:22:01,https://www.bbc.com/news/videos/ce3106yz19do,Protest
a4a54d28678e9356595fe17a817e2486,Watch: Thousands of women protest about rape and murder of doctor in India,Women led a march in West Bengal state after a female doctor's brutal rape and murder last week.,2024-08-15 08:56:44,https://www.bbc.com/news/videos/czx67lknn54o,Protest
afed726fa8383eea596a0a72283d71cb,Watch: Building collapses into river in Himachal Pradesh,"No-one was injured in the incident, which took place due to heavy rainfall.",2024-08-01 07:44:51,https://www.bbc.com/news/videos/c1vdw9546wwo,Others
fd62e92254e8f0d6a68a0c6621e67dd2,"Watch: Blue screens, queues and airport delays worldwide","Many flights have been grounded, with huge queues and delays at airports all over the world.",2024-07-19 11:51:09,https://www.bbc.com/news/videos/cz7ejpld988o,Others
bdbd2122e29c9fd0174d6aa7776aed16,Lavish Ambani wedding divides opinions in India,The noise around the lavish wedding has drawn public fascination - and ire.,2024-07-12 13:22:41,https://www.bbc.com/news/videos/cgr5073mz74o,Others
9f8fb7f356f3413bf36517b2566d73ed,"Former PMs, film and sports stars join Ambani wedding",Tony Blair and Boris Johnson were among guests to arrive at the wedding of a billionaire's son.,2024-07-12 21:10:01,https://www.bbc.com/news/videos/cv2gnv34kyeo,Others
a020a40ef97950c8ed02ce8c034c8279,WATCH: Families mourn victims of deadly India crush,"At least 121 people, mostly women, were killed in the crush at a religious event in northern India.",2024-07-03 09:42:54,https://www.bbc.com/news/videos/cw4ypql875ko,Others
ed02b4f56449e650118d890e1a08be0e,Watch: Delhi airport roof collapses due to heavy rain,The incident has left one person dead and injured four others.,2024-06-28 07:43:43,https://www.bbc.com/news/videos/c134zdz2nnro,Others
e54d14420a6c45d20e2f4db12689c0f7,What worked for India's Modi - and what didn’t?,Indian Prime Minister Narendra Modi and his party have won the most seats in this year's election.,2024-06-04 15:32:32,https://www.bbc.com/news/articles/ce442577v35o,Others
f4de346cd4ab1ace84381f3f13d07b61,"Arrests, accusations and AI: India’s election unpacked","On 4 June, Indians will find out who governs their country for the next five years.",2024-06-01 23:07:59,https://www.bbc.com/news/videos/cqqq2g653gro,Others
